v_reposo,Tiempo de despolarización,Tiempo de repolarización,Tiempo de hiperpolarización
-1.0,1.5601560156015604,13.881388138813882,83.57835783578358
-0.9591836734693877,4.670467046704671,10.731073107310733,83.58835883588358
-0.9183673469387755,4.480448044804481,10.741074107410741,83.74837483748375
-0.8775510204081632,4.75047504750475,10.351035103510352,83.83838383838383
-0.8367346938775511,4.670467046704671,10.471047104710472,83.75837583758376
-0.7959183673469388,4.74047404740474,10.35103510351035,83.77837783778378
-0.7551020408163265,4.790479047904791,10.261026102610263,83.78837883788378
-0.7142857142857143,4.450445044504451,10.5010501050105,83.84838483848385
-0.6734693877551021,4.590459045904591,10.301030103010302,83.86838683868388
-0.6326530612244898,4.59045904590459,10.191019101910191,83.93839383938393
-0.5918367346938775,4.710471047104711,9.99099909990999,83.96839683968398
-0.5510204081632654,4.710471047104711,9.950995099509953,83.94839483948394
-0.5102040816326531,4.350435043504351,10.081008100810081,84.11841184118411
-0.4693877551020409,4.520452045204521,9.780978097809781,84.16841684168416
-0.4285714285714286,4.44044404440444,9.800980098009802,84.14841484148414
-0.3877551020408164,4.480448044804481,9.610961096109612,84.18841884188419
-0.34693877551020413,4.340434043404341,9.67096709670967,84.13841384138414
-0.30612244897959184,4.26042604260426,9.520952095209523,84.20842084208421
-0.26530612244897966,4.090409040904091,9.440944094409442,84.24842484248424
-0.22448979591836737,3.95039503950395,9.320932093209322,84.22842284228423
-0.1836734693877552,3.6903690369036903,9.270927092709272,84.12841284128413
-0.1428571428571429,3.2303230323032306,8.930893089308931,84.24842484248424
-0.10204081632653073,2.26022602260226,8.580858085808583,84.18841884188419
-0.061224489795918435,2.3002300230023005,8.16081608160816,84.08840884088409
-0.020408163265306145,2.310231023102311,7.800780078007801,84.07840784078408
0.020408163265306145,2.34023402340234,7.510751075107512,84.08840884088409
0.06122448979591821,2.3602360236023596,7.330733073307332,84.02840284028403
0.1020408163265305,2.41024102410241,7.1107110711071115,84.12841284128413
0.1428571428571428,2.47024702470247,6.8706870687068715,84.07840784078408
0.18367346938775508,2.5102510251025096,6.670667066706672,84.13841384138414
0.22448979591836715,2.550255025502551,6.410641064106411,84.08840884088409
0.26530612244897944,2.610261026102611,6.120612061206121,84.19841984198419
0.30612244897959173,2.680268026802681,5.9405940594059405,84.12841284128413
0.346938775510204,2.74027402740274,5.650565056505652,84.08840884088409
0.3877551020408163,2.8202820282028194,5.290529052905292,84.14841484148414
0.4285714285714284,2.89028902890289,5.020502050205021,84.08840884088409
0.46938775510204067,2.970297029702971,4.56045604560456,84.17841784178418
0.510204081632653,3.0503050305030506,4.22042204220422,84.05840584058406
0.5510204081632653,3.1403140314031415,3.85038503850385,84.01840184018401
0.5918367346938773,3.2103210321032094,3.270327032703271,84.07840784078408
0.6326530612244896,3.2603260326032615,2.9102910291029094,83.91839183918393
0.6734693877551019,3.340334033403341,2.3302330233023287,83.91839183918393
0.7142857142857142,3.3903390339033894,1.7101710171017128,83.94839483948394
0.7551020408163265,3.43034303430343,1.2501250125012522,83.8083808380838
0.7959183673469385,2.790279027902791,0.8300830083008304,84.21842184218421
0.8367346938775508,2.3602360236023596,1.3301330133013298,83.6983698369837
0.8775510204081631,0.0,0.38003800380038005,12.861286128612862
0.9183673469387754,0.0,0.4000400040004001,13.351335133513352
0.9591836734693877,0.0,0.42004200420042004,13.671367136713672
1.0,0.0,0.4300430043004301,14.241424142414242
