b,Tiempo de despolarización,Tiempo de repolarización,Tiempo de hiperpolarización
0.0,19.05190519051905,24.75247524752475,319.33193319331934
0.21470588235294116,19.05190519051905,25.202520252025202,294.9294929492949
0.4294117647058823,19.05190519051905,25.652565256525648,274.1774177417742
0.6441176470588235,19.05190519051905,26.15261526152615,256.17561756175616
0.8588235294117647,19.05190519051905,26.702670267026704,240.47404740474047
1.0735294117647058,19.05190519051905,27.2027202720272,226.5226522652265
1.288235294117647,19.05190519051905,27.752775277527753,214.12141214121414
1.5029411764705882,19.05190519051905,28.3028302830283,203.020302030203
1.7176470588235293,19.05190519051905,28.902890289028903,193.06930693069305
1.9323529411764704,19.05190519051905,29.55295529552955,183.96839683968395
2.1470588235294117,19.05190519051905,30.203020302030204,175.6175617561756
2.361764705882353,19.05190519051905,30.85308530853085,168.1168116811681
2.576470588235294,19.05190519051905,31.603160316031598,161.06610661066108
2.791176470588235,19.05190519051905,32.35323532353235,154.56545654565457
3.0058823529411764,19.05190519051905,33.1033103310331,148.66486648664866
3.2205882352941173,19.05190519051905,33.95339533953395,143.06430643064306
3.4352941176470586,19.05190519051905,34.85348534853485,137.86378637863785
3.65,19.05190519051905,35.8035803580358,133.013301330133
3.8647058823529408,19.05190519051905,36.8036803680368,128.46284628462845
4.079411764705882,19.05190519051905,37.85378537853785,124.21242124212421
4.294117647058823,19.05190519051905,39.05390539053905,120.21202120212021
4.508823529411765,19.05190519051905,40.25402540254025,116.36163616361635
4.723529411764706,19.05190519051905,41.55415541554155,112.76127612761277
4.938235294117646,19.05190519051905,43.004300430043,109.36093609360935
5.152941176470588,19.05190519051905,44.604460446044605,106.06060606060603
5.367647058823529,19.05190519051905,46.454645464546445,102.91029102910292
5.58235294117647,19.05190519051905,48.35483548354836,99.95999599959995
5.797058823529412,19.05190519051905,50.555055505550555,97.1097109710971
6.011764705882353,19.05190519051905,53.20532053205321,94.4094409440944
6.226470588235293,19.05190519051905,56.055605560556046,91.70917091709171
6.441176470588235,19.05190519051905,59.45594559455945,89.20892089208921
6.655882352941176,19.05190519051905,63.85638563856385,86.65866586658665
6.870588235294117,19.05190519051905,69.45694569456946,84.25842584258426
7.0852941176470585,19.05190519051905,77.65776577657765,81.75817581758177
7.3,19.05190519051905,91.60916091609161,79.15791579157914
