c2,Tiempo de despolarización,Tiempo de repolarización,Tiempo de hiperpolarización
0.1,8.120812081208122,91.87918791879187,0.0
0.13877551020408163,3.55035503550355,10.511051105110512,80.9080908090809
0.17755102040816328,3.1403140314031406,9.19091909190919,82.23822382238224
0.2163265306122449,2.9902990299029897,7.990799079907992,82.82828282828282
0.25510204081632654,3.2003200320032015,6.540654065406539,83.05830583058307
0.29387755102040813,3.07030703070307,5.840584058405842,83.23832383238323
0.3326530612244898,2.940294029402942,5.480548054805482,83.46834683468347
0.37142857142857144,2.980298029802979,4.9104910491049125,83.68836883688368
0.4102040816326531,2.8702870287028706,4.740474047404742,83.7083708370837
0.44897959183673475,2.8502850285028494,4.400440044004402,83.83838383838383
0.4877551020408163,2.860286028602861,3.9603960396039604,84.06840684068406
0.5265306122448979,2.8102810281028106,3.9503950395039507,83.95839583958396
0.5653061224489796,2.740274027402739,3.600360036003602,84.09840984098409
0.6040816326530613,2.740274027402741,3.3303330333033294,84.16841684168416
0.6428571428571428,2.6902690269026905,3.1103110311031106,84.15841584158416
0.6816326530612244,2.6602660266026597,2.7802780278027814,84.25842584258426
0.7204081632653061,2.6402640264026402,2.5302530253025317,84.27842784278428
0.7591836734693878,2.6002600260025996,2.34023402340234,84.23842384238424
0.7979591836734694,2.5702570257025705,2.0302030203020305,84.30843084308431
0.836734693877551,2.5402540254025396,1.710171017101711,84.38843884388439
0.8755102040816326,2.5102510251025105,1.4901490149014904,84.32843284328433
0.9142857142857143,2.800280028002801,0.8300830083008304,84.44844484448444
0.9530612244897959,2.8102810281028106,0.690069006900691,84.32843284328433
0.9918367346938776,2.34023402340234,0.7600760076007607,84.39843984398439
1.0306122448979593,2.29022902290229,0.6500650065006504,84.38843884388439
1.0693877551020408,1.9301930193019317,0.6200620062006195,84.54845484548454
1.1081632653061226,1.7201720172017207,0.6100610061006098,84.42844284428443
1.146938775510204,1.5701570157015698,0.5000500050005012,84.51845184518452
1.1857142857142857,1.3101310131013104,0.5200520052005206,84.49844984498449
1.2244897959183674,1.1501150115011516,0.44004400440043945,84.54845484548454
1.263265306122449,0.6800680068006812,0.41004100410040856,84.81848184818482
1.3020408163265307,0.6500650065006504,0.34003400340033885,84.81848184818482
1.3408163265306123,0.49004900490048975,0.3000300030003,84.7984798479848
1.379591836734694,0.42004200420042004,0.2800280028002806,84.66846684668467
1.4183673469387756,0.2800280028002806,0.15001500150014913,84.83848384838484
1.4571428571428573,0.15001500150014913,0.14001400140013942,84.87848784878489
1.495918367346939,0.0,100.0,0.0
1.5346938775510206,0.0,100.0,0.0
1.573469387755102,0.0,100.0,0.0
1.6122448979591837,0.0,100.0,0.0
1.6510204081632653,0.0,100.0,0.0
1.689795918367347,0.0,100.0,0.0
1.7285714285714286,0.0,100.0,0.0
1.7673469387755103,0.0,100.0,0.0
1.806122448979592,0.0,100.0,0.0
1.8448979591836736,0.0,100.0,0.0
1.8836734693877553,0.0,100.0,0.0
1.922448979591837,0.0,100.0,0.0
1.9612244897959186,0.0,100.0,0.0
2.0,0.0,100.0,0.0
