b,Tiempo de despolarización,Tiempo de repolarización,Tiempo de hiperpolarización
0.1,0.0,100.0,0.0
0.1285714285714286,0.0,100.0,0.0
0.15714285714285714,0.0,100.0,0.0
0.18571428571428572,0.0,100.0,0.0
0.2142857142857143,0.0,100.0,0.0
0.24285714285714285,0.0,100.0,0.0
0.27142857142857146,0.0,100.0,0.0
0.3,0.0,100.0,0.0
0.32857142857142857,0.0,100.0,0.0
0.3571428571428571,0.0,100.0,0.0
0.3857142857142857,0.0,100.0,0.0
0.41428571428571426,0.0,100.0,0.0
0.44285714285714284,0.0,100.0,0.0
0.4714285714285714,0.0,100.0,0.0
0.5,0.0500050005000503,0.04000400040003882,84.93849384938494
0.5285714285714286,1.1901190119011904,0.7100710071007104,84.41844184418441
0.5571428571428572,2.4602460246024602,1.1301130113011304,83.85838583858386
0.5857142857142857,3.0203020302030215,1.2001200120012,84.08840884088409
0.6142857142857142,3.3803380338033797,1.6401640164016413,84.03840384038403
0.6428571428571428,3.3303330333033294,2.280228022802282,84.03840384038403
0.6714285714285714,3.2403240324032403,2.6702670267026694,84.22842284228423
0.7,3.19031903190319,3.280328032803281,84.06840684068406
0.7285714285714285,3.13031303130313,3.630363036303631,84.08840884088409
0.7571428571428571,3.090309030903091,3.9903990399039895,84.04840484048405
0.7857142857142857,3.0603060306030603,4.190419041904191,84.07840784078408
0.8142857142857143,3.0203020302030215,4.480448044804481,84.08840884088409
0.8428571428571429,2.9702970297029694,4.590459045904591,84.13841384138414
0.8714285714285713,2.940294029402942,4.82048204820482,84.06840684068406
0.8999999999999999,2.920292029202921,4.94049404940494,84.11841184118411
0.9285714285714285,2.9002900290028997,5.240524052405242,84.01840184018401
0.9571428571428571,2.880288028802881,5.2805280528052805,84.01840184018401
0.9857142857142857,2.8502850285028503,5.380538053805381,84.07840784078408
1.0142857142857142,2.8102810281028114,5.48054805480548,84.06840684068406
1.042857142857143,2.8002800280028,5.670567056705673,83.94839483948394
1.0714285714285714,2.8002800280028,5.790579057905791,83.95839583958396
1.1,2.7602760276027603,5.750575057505751,84.00840084008401
1.1285714285714286,2.7502750275027505,5.96059605960596,83.86838683868388
1.1571428571428573,2.7502750275027505,6.060606060606062,83.87838783878388
1.1857142857142857,2.7202720272027214,6.09060906090609,83.86838683868388
1.2142857142857144,2.7202720272027205,6.160616061606161,83.83838383838383
1.2428571428571429,2.700270027002701,6.200620062006202,83.87838783878388
1.2714285714285716,2.71027102710271,6.360636063606361,83.7983798379838
1.3,2.68026802680268,6.400640064006403,83.75837583758376
1.3285714285714285,2.68026802680268,6.370637063706372,83.83838383838383
1.3571428571428572,2.6702670267026694,6.3906390639063915,83.81838183818383
1.3857142857142857,2.680268026802681,6.5706570657065715,83.73837383738373
1.4142857142857144,2.6602660266026614,6.57065706570657,83.74837483748375
1.4428571428571428,2.6602660266026597,6.600660066006601,83.72837283728373
1.4714285714285715,2.68026802680268,6.790679067906792,83.61836183618362
1.5,2.640264026402641,6.720672067206721,83.64836483648365
