c1,Tiempo de despolarización,Tiempo de repolarización,Tiempo de hiperpolarización
0.1,4.14041404140414,3.3303330333033294,83.86838683868388
0.13877551020408163,3.960396039603962,3.580358035803579,83.74837483748375
0.17755102040816328,4.060406040604061,3.3803380338033815,83.92839283928393
0.2163265306122449,3.8603860386038615,3.43034303430343,84.07840784078408
0.25510204081632654,3.7403740374037397,3.7103710371037124,83.92839283928393
0.29387755102040813,3.7803780378037803,3.6203620362036215,83.97839783978398
0.3326530612244898,3.7403740374037415,3.780378037803782,83.94839483948394
0.37142857142857144,3.640364036403639,3.700370037003701,84.05840584058406
0.4102040816326531,3.6203620362036197,3.7703770377037706,84.00840084008401
0.44897959183673475,3.5403540354035403,3.820382038203821,84.03840384038403
0.4877551020408163,3.5003500350034997,3.7803780378037803,84.16841684168416
0.5265306122448979,3.4703470347034706,3.850385038503852,84.08840884088409
0.5653061224489796,3.4203420342034203,3.8303830383038306,84.14841484148414
0.6040816326530613,3.390339033903391,3.97039703970397,84.05840584058406
0.6428571428571428,3.3603360336033603,3.880388038803881,84.18841884188419
0.6816326530612244,3.3203320332033197,3.9303930393039312,84.19841984198419
0.7204081632653061,3.280328032803279,4.010401040104011,84.16841684168416
0.7591836734693878,3.2303230323032306,4.120412041204121,84.07840784078408
0.7979591836734694,3.2103210321032094,4.160416041604162,84.08840884088409
0.836734693877551,3.1703170317031706,4.26042604260426,84.02840284028403
0.8755102040816326,3.13031303130313,4.160416041604162,84.14841484148414
0.9142857142857143,3.100310031003101,4.2004200420042,84.14841484148414
0.9530612244897959,3.0803080308030815,4.310431043104311,84.08840884088409
0.9918367346938776,3.0203020302030197,4.340434043404342,84.07840784078408
1.0306122448979593,3.0003000300030003,4.32043204320432,84.10841084108411
1.0693877551020408,2.970297029702971,4.38043804380438,84.08840884088409
1.1081632653061226,2.9602960296029597,4.38043804380438,84.10841084108411
1.146938775510204,2.9302930293029306,4.45044504450445,84.13841384138414
1.1857142857142857,2.880288028802882,4.550455045504551,84.03840384038403
1.2244897959183674,2.850285028502851,4.610461046104611,84.01840184018401
1.263265306122449,2.8402840284028397,4.68046804680468,83.98839883988398
1.3020408163265307,2.790279027902791,4.62046204620462,84.05840584058406
1.3408163265306123,2.800280028002799,4.560456045604562,84.15841584158416
1.379591836734694,2.730273027302731,4.720472047204721,84.02840284028403
1.4183673469387756,2.7102710271027117,4.68046804680468,84.08840884088409
1.4571428571428573,2.680268026802681,4.840484048404841,83.97839783978398
1.495918367346939,2.6602660266026614,4.860486048604859,83.96839683968398
1.5346938775510206,2.6302630263026305,4.780478047804781,84.07840784078408
1.573469387755102,2.6102610261026093,4.870487048704872,84.02840284028403
1.6122448979591837,2.6102610261026093,4.93049304930493,83.96839683968398
1.6510204081632653,2.560256025602561,4.960496049604959,83.98839883988398
1.689795918367347,2.53025302530253,5.05050505050505,83.93839383938393
1.7285714285714286,2.5202520252025202,5.060506050605062,83.95839583958396
1.7673469387755103,2.500250025002501,5.100510051005102,83.92839283928393
1.806122448979592,2.4702470247024717,5.030503050305031,84.02840284028403
1.8448979591836736,2.4802480248024814,5.140514051405141,83.9083908390839
1.8836734693877553,2.440244024402441,5.090509050905091,84.02840284028403
1.922448979591837,2.4102410241024117,5.24052405240524,83.93839383938393
1.9612244897959186,2.4002400240024,5.29052905290529,83.84838483848385
2.0,2.380238023802381,5.23052305230523,83.93839383938393
