b,Tiempo de despolarización,Tiempo de repolarización,Tiempo de hiperpolarización
0.1,0.0,100.0,0.0
0.1285714285714286,0.0,100.0,0.0
0.15714285714285714,0.0,100.0,0.0
0.18571428571428572,0.0,100.0,0.0
0.2142857142857143,0.0,100.0,0.0
0.24285714285714285,0.0,100.0,0.0
0.27142857142857146,0.0,100.0,0.0
0.3,2.440244024402439,0.7400740074007413,84.25842584258426
0.32857142857142857,4.46044604460446,1.3401340134013413,83.66836683668367
0.3571428571428571,4.720472047204721,2.22022202220222,83.74837483748375
0.3857142857142857,4.370437043704371,3.1203120312031203,83.93839383938393
0.41428571428571426,4.120412041204121,3.8603860386038615,83.92839283928393
0.44285714285714284,3.94039403940394,4.360436043604361,83.95839583958396
0.4714285714285714,3.8103810381038112,4.940494049404942,83.82838283828383
0.5,3.6903690369036903,5.150515051505151,83.86838683868388
0.5285714285714286,3.580358035803582,5.41054105410541,83.83838383838383
0.5571428571428572,3.52035203520352,5.520552055205522,83.97839783978398
0.5857142857142857,3.460346034603461,5.930593059305931,83.76837683768377
0.6142857142857142,3.4103410341034115,5.930593059305929,83.96839683968398
0.6428571428571428,3.3503350335033497,6.040604060406041,83.93839383938393
0.6714285714285714,3.300330033003301,6.220622062206221,83.78837883788378
0.7,3.2703270327032703,6.32063206320632,83.84838483848385
0.7285714285714285,3.2403240324032403,6.360636063606362,83.8083808380838
0.7571428571428571,3.2103210321032103,6.520652065206523,83.75837583758376
0.7857142857142857,3.19031903190319,6.660666066606662,83.68836883688368
0.8142857142857143,3.190319031903191,6.640664066406639,83.72837283728373
0.8428571428571429,3.1403140314031406,6.700670067006701,83.71837183718372
0.8714285714285713,3.13031303130313,6.850685068506852,83.66836683668367
0.8999999999999999,3.120312031203121,6.98069806980698,83.57835783578358
0.9285714285714285,3.1103110311031106,7.05070507050705,83.53835383538353
0.9571428571428571,3.0903090309030903,7.130713071307131,83.52835283528353
0.9857142857142857,3.0803080308030797,7.09070907090709,83.53835383538353
1.0142857142857142,3.07030703070307,7.240724072407243,83.46834683468347
1.042857142857143,3.0803080308030797,7.2307230723072315,83.4083408340834
1.0714285714285714,3.060306030603061,7.29072907290729,83.5083508350835
1.1,3.0503050305030515,7.460746074607462,83.3983398339834
1.1285714285714286,3.04030403040304,7.4407440744074425,83.32833283328333
1.1571428571428573,3.030303030303031,7.58075807580758,83.33833383338333
1.1857142857142857,3.030303030303031,7.550755075507549,83.2983298329833
1.2142857142857144,3.0203020302030197,7.540754075407543,83.27832783278328
1.2428571428571429,3.01030103010301,7.57075707570757,83.2983298329833
1.2714285714285716,3.010301030103011,7.640764076407642,83.27832783278328
1.3,3.040304030403041,7.730773077307731,83.23832383238323
1.3285714285714285,3.0203020302030206,7.71077107710771,83.1983198319832
1.3571428571428572,3.0303030303030294,7.81078107810781,83.17831783178318
1.3857142857142857,3.0203020302030197,7.7407740774077425,83.25832583258325
1.4142857142857144,3.010301030103011,7.83078307830783,83.07830783078307
1.4428571428571428,2.980298029802981,7.870787078707872,83.1083108310831
1.4714285714285715,2.98029802980298,7.820782078207822,83.18831883188318
1.5,3.01030103010301,7.93079307930793,83.07830783078307
