c2,Tiempo de despolarización,Tiempo de repolarización,Tiempo de hiperpolarización
0.1,4.090409040904091,90.91909190919091,0.0
0.13877551020408163,4.040404040404041,90.96909690969096,0.0
0.17755102040816328,3.9903990399039904,27.712771277127715,41.4041404140414
0.2163265306122449,3.94039403940394,19.361936193619364,38.503850385038504
0.25510204081632654,3.88038803880388,16.03160316031603,36.153615361536154
0.29387755102040813,3.7203720372037195,14.271427142714273,34.17341734173418
0.3326530612244898,3.6503650365036497,13.101310131013104,32.53325332533254
0.37142857142857144,3.610361036103611,12.251225122512253,31.103110311031102
0.4102040816326531,3.58035803580358,11.621162116211622,29.87298729872987
0.44897959183673475,3.550355035503551,11.001100110011,28.722872287228725
0.4877551020408163,3.5303530353035297,10.601060106010603,27.762776277627765
0.5265306122448979,3.5103510351035103,10.27102710271027,26.912691269126917
0.5653061224489796,3.490349034903491,10.00100010001,26.132613261326135
0.6040816326530613,3.4803480348034794,9.750975097509752,25.392539253925396
0.6428571428571428,3.4503450345034503,9.600960096009603,24.74247424742474
0.6816326530612244,3.430343034303431,9.470947094709471,24.152415241524157
0.7204081632653061,3.4103410341034097,9.280928092809283,23.56235623562356
0.7591836734693878,3.3903390339033903,9.130913091309132,23.01230123012301
0.7979591836734694,3.370337033703371,9.030903090309032,22.532253225322535
0.836734693877551,3.34033403340334,8.95089508950895,22.072207220722078
0.8755102040816326,3.3203320332033206,8.76087608760876,21.57215721572157
0.9142857142857143,3.3003300330032994,8.730873087308732,21.162116211621164
0.9530612244897959,3.2903290329032897,8.580858085808583,20.73207320732073
0.9918367346938776,3.2703270327032703,8.570857085708571,20.382038203820382
1.0306122448979593,3.250325032503251,8.42084208420842,19.981998199819984
1.0693877551020408,3.2403240324032394,8.370837083708373,19.631963196319635
1.1081632653061226,3.2303230323032297,8.24082408240824,19.271927192719275
1.146938775510204,3.22032203220322,8.140814081408141,18.941894189418942
1.1857142857142857,3.2003200320032006,8.170817081708172,18.64186418641864
1.2244897959183674,3.190319031903191,7.980798079807981,18.291829182918296
1.263265306122449,3.1803180318031794,7.870787078707872,17.981798179817986
1.3020408163265307,3.1703170317031697,7.94079407940794,17.741774177417742
1.3408163265306123,3.16031603160316,7.940794079407942,17.47174717471747
1.379591836734694,3.1503150315031503,7.950795079507952,17.211721172117215
1.4183673469387756,3.130313031303131,7.800780078007801,16.92169216921692
1.4571428571428573,3.1203120312031194,7.7407740774077425,16.661666166616662
1.495918367346939,3.1103110311031097,7.600760076007601,16.391639163916395
1.5346938775510206,3.1003100310031,7.620762076207621,16.161616161616166
1.573469387755102,3.0903090309030903,7.520752075207522,15.901590159015901
1.6122448979591837,3.0903090309030903,7.470747074707472,15.661566156615661
1.6510204081632653,3.0803080308030806,7.45074507450745,15.421542154215421
1.689795918367347,3.070307030703071,7.360736073607361,15.18151815181518
1.7285714285714286,3.0603060306030594,7.310731073107311,14.951495149514955
1.7673469387755103,3.0503050305030497,7.250725072507251,14.721472147214723
1.806122448979592,3.04030403040304,7.160716071607162,14.511451145114512
1.8448979591836736,3.04030403040304,7.09070907090709,14.291429142914293
1.8836734693877553,3.0303030303030303,7.04070407040704,14.071407140714074
1.922448979591837,3.0203020302030206,6.98069806980698,13.851385138513853
1.9612244897959186,3.010301030103011,6.85068506850685,13.731373137313733
2.0,3.0003000300030003,6.7006700670067,13.621362136213623
