a,Tiempo de despolarización,Tiempo de repolarización,Tiempo de hiperpolarización
-1.0,1.6801680168016802,8.810881088108811,21.472147214721474
-0.9591836734693877,1.6701670167016704,7.95079507950795,20.97209720972097
-0.9183673469387755,1.7201720172017207,7.140714071407139,20.512051205120514
-0.8775510204081632,1.7901790179017905,6.530653065306529,20.112011201120115
-0.8367346938775511,1.8001800180018002,6.190619061906192,19.771977197719774
-0.7959183673469388,1.8701870187018717,5.9005900590059,19.491949194919492
-0.7551020408163265,1.9201920192019202,5.750575057505751,19.31193119311931
-0.7142857142857143,1.9401940194019396,5.710571057105712,19.18191819181918
-0.6734693877551021,1.9901990199019899,5.620562056205621,19.101910191019105
-0.6326530612244898,2.040204020402042,5.540554055405542,19.071907190719074
-0.5918367346938775,2.0902090209020905,5.370537053705373,19.09190919091909
-0.5510204081632654,2.1302130213021293,5.49054905490549,19.211921192119217
-0.5102040816326531,2.190219021902191,5.420542054205422,19.361936193619364
-0.4693877551020409,2.2402240224022414,5.380538053805379,19.561956195619565
-0.4285714285714286,2.260226022602261,5.37053705370537,19.821982198219825
-0.3877551020408164,2.3002300230023014,5.360536053605362,20.152015201520154
-0.34693877551020413,2.3602360236023614,5.190519051905191,20.552055205520553
-0.30612244897959184,2.430243024302431,5.200520052005201,21.08210821082108
-0.26530612244897966,2.4602460246024602,5.200520052005203,21.75217521752175
-0.22448979591836737,2.5102510251025105,5.070507050705071,22.542254225422543
-0.1836734693877552,2.560256025602561,5.000500050005002,23.65236523652365
-0.1428571428571429,2.620262026202621,4.94049404940494,25.362536253625365
-0.10204081632653073,2.6902690269026905,4.840484048404839,83.98839883988398
-0.061224489795918435,2.7702770277027717,4.770477047704771,83.99839983998399
-0.020408163265306145,2.83028302830283,4.74047404740474,84.00840084008401
0.020408163265306145,2.8802880288028803,4.620462046204622,83.99839983998399
0.06122448979591821,2.95029502950295,4.470447044704471,84.06840684068406
0.1020408163265305,3.0303030303030294,4.300430043004301,84.11841184118411
0.1428571428571428,3.100310031003101,4.22042204220422,84.06840684068406
0.18367346938775508,3.19031903190319,4.03040304030403,84.11841184118411
0.22448979591836715,3.280328032803281,3.9203920392039215,84.08840884088409
0.26530612244897944,3.37033703370337,3.7203720372037203,84.12841284128413
0.30612244897959173,3.4703470347034706,3.5303530353035306,84.12841284128413
0.346938775510204,3.5903590359035906,3.3003300330033003,84.16841684168416
0.3877551020408163,3.7503750375037495,2.9502950295029517,84.26842684268426
0.4285714285714284,3.8103810381038112,2.9602960296029597,84.06840684068406
0.46938775510204067,3.970397039703972,2.5702570257025705,84.15841584158416
0.510204081632653,4.21042104210421,2.1002100210021,84.22842284228423
0.5510204081632653,4.28042804280428,2.0002000200020014,84.07840784078408
0.5918367346938773,4.840484048404841,1.1601160116011613,84.14841484148414
0.6326530612244896,4.8004800480048,1.0301030103010298,84.06840684068406
0.6734693877551019,4.550455045504551,0.9700970097009716,84.09840984098409
0.7142857142857142,4.230423042304231,0.990099009900991,84.09840984098409
0.7551020408163265,3.97039703970397,0.8600860086008613,84.14841484148414
0.7959183673469385,3.43034303430343,0.6200620062006212,84.38843884388439
0.8367346938775508,2.380238023802381,0.39003900390038915,84.77847784778479
0.8775510204081631,1.1801180118011807,0.13001300130012972,84.8984898489849
0.9183673469387754,0.0,100.0,0.0
0.9591836734693877,0.0,100.0,0.0
1.0,0.0,100.0,0.0
