v_reposo,Tiempo de despolarización,Tiempo de repolarización,Tiempo de hiperpolarización
-1.0,1.1601160116011604,12.62126212621262,84.83848384838484
-0.9591836734693877,4.26042604260426,9.520952095209521,84.7984798479848
-0.9183673469387755,4.040404040404041,9.55095509550955,84.93849384938494
-0.8775510204081632,4.29042904290429,9.150915091509152,85.03850385038504
-0.8367346938775511,4.2004200420042,9.320932093209322,84.90849084908491
-0.7959183673469388,4.240424042404241,9.210921092109212,84.91849184918492
-0.7551020408163265,4.26042604260426,9.14091409140914,84.90849084908491
-0.7142857142857143,3.8903890389038907,9.390939093909392,84.95849584958496
-0.6734693877551021,4.000400040004001,9.170917091709171,84.998499849985
-0.6326530612244898,3.9603960396039604,8.990899089908991,85.13851385138514
-0.5918367346938775,4.040404040404041,8.46084608460846,85.4985498549855
-0.5510204081632654,3.990399039903991,8.190819081908192,85.7085708570857
-0.5102040816326531,3.5603560356035606,8.23082308230823,85.96859685968597
-0.4693877551020409,3.6703670367036705,7.790779077907791,86.15861586158616
-0.4285714285714286,3.4903490349034905,7.580758075807582,86.36863686368636
-0.3877551020408164,3.4303430343034305,7.250725072507252,86.54865486548655
-0.34693877551020413,3.1503150315031507,7.06070607060706,86.74867486748676
-0.30612244897959184,2.87028702870287,6.820682068206822,86.90869086908691
-0.26530612244897966,2.4002400240024007,6.630663066306631,87.05870587058706
-0.22448979591836737,1.4201420142014198,6.410641064106412,87.13871387138714
-0.1836734693877552,1.4001400140013995,6.220622062206221,87.17871787178717
-0.1428571428571429,1.4101410141014101,6.07060706070607,87.10871087108711
-0.10204081632653073,1.4101410141014101,5.870587058705872,86.89868986898689
-0.061224489795918435,1.4301430143014304,5.69056905690569,86.55865586558656
-0.020408163265306145,1.4201420142014207,5.560556055605559,86.31863186318631
0.020408163265306145,1.4201420142014198,5.410541054105412,86.18861886188618
0.06122448979591821,1.4101410141014101,5.240524052405242,86.11861186118611
0.1020408163265305,1.4201420142014198,4.990499049904992,86.24862486248625
0.1428571428571428,1.4401440144014401,4.75047504750475,86.1986198619862
0.18367346938775508,1.420142014201419,4.490449044904491,86.31863186318631
0.22448979591836715,1.410141014101411,4.250425042504251,86.24862486248625
0.26530612244897944,1.3901390139013916,3.9503950395039507,86.36863686368636
0.30612244897959173,1.3801380138013801,3.6503650365036506,86.41864186418641
0.346938775510204,1.360136013601359,3.370337033703372,86.36863686368636
0.3877551020408163,1.3401340134013395,3.0503050305030506,86.38863886388638
0.4285714285714284,1.290129012901291,2.740274027402741,86.36863686368636
0.46938775510204067,1.2401240124012407,2.4202420242024196,86.31863186318631
0.510204081632653,1.1901190119011904,2.1302130213021293,86.14861486148615
0.5510204081632653,1.0601060106010607,1.7301730173017287,86.13861386138613
0.5918367346938773,0.9700970097009698,1.4401440144014401,85.9085908590859
0.6326530612244896,0.8400840084008401,1.1701170117011692,85.65856585658565
0.6734693877551019,0.6600660066006601,0.8300830083008286,85.41854185418542
0.7142857142857142,0.41004100410040856,0.5500550055005515,85.1085108510851
0.7551020408163265,0.060006000600060005,0.040004000400040596,85.01850185018502
0.7959183673469385,14.951495149514953,85.04850485048505,0.0
0.8367346938775508,14.971497149714972,85.02850285028502,0.0
0.8775510204081631,0.0,100.0,0.0
0.9183673469387754,0.0,100.0,0.0
0.9591836734693877,0.0,100.0,0.0
1.0,0.0,100.0,0.0
