c1,Tiempo de despolarización,Tiempo de repolarización,Tiempo de hiperpolarización
0.1,4.550455045504552,4.710471047104711,14.68146814681468
0.13877551020408163,4.460446044604461,4.810481048104812,15.81158115811581
0.17755102040816328,4.410441044104411,5.030503050305029,17.06170617061706
0.2163265306122449,4.220422042204222,5.010501050105011,18.6018601860186
0.25510204081632654,4.15041504150415,5.510551055105513,83.56835683568357
0.29387755102040813,4.060406040604061,5.280528052805282,83.94839483948394
0.3326530612244898,3.970397039703971,5.570557055705569,83.77837783778378
0.37142857142857144,3.8903890389038898,5.59055905590559,83.84838483848385
0.4102040816326531,3.8603860386038606,5.800580058005799,83.77837783778378
0.44897959183673475,3.7703770377037706,5.83058305830583,83.7983798379838
0.4877551020408163,3.730373037303731,5.980598059805981,83.73837383738373
0.5265306122448979,3.6303630363036303,6.01060106010601,83.72837283728373
0.5653061224489796,3.6203620362036206,6.0606060606060606,83.76837683768377
0.6040816326530613,3.58035803580358,6.030603060306033,83.82838283828383
0.6428571428571428,3.5303530353035297,6.160616061606161,83.74837483748375
0.6816326530612244,3.5003500350035006,6.200620062006202,83.73837383738373
0.7204081632653061,3.4503450345034503,6.290629062906293,83.75837583758376
0.7591836734693878,3.400340034003401,6.480648064806481,83.64836483648365
0.7979591836734694,3.37033703370337,6.300630063006301,83.84838483848385
0.836734693877551,3.3203320332033206,6.5006500650065,83.67836783678368
0.8755102040816326,3.280328032803281,6.420642064206421,83.81838183818383
0.9142857142857143,3.2603260326032597,6.520652065206521,83.81838183818383
0.9530612244897959,3.220322032203221,6.61066106610661,83.74837483748375
0.9918367346938776,3.190319031903191,6.820682068206819,83.6083608360836
1.0306122448979593,3.1503150315031494,6.7506750675067515,83.6983698369837
1.0693877551020408,3.130313031303131,6.760676067606761,83.71837183718372
1.1081632653061226,3.1003100310031,6.8106810681068115,83.6983698369837
1.146938775510204,3.07030703070307,6.980698069806982,83.5983598359836
1.1857142857142857,3.04030403040304,6.830683068306831,83.74837483748375
1.2244897959183674,3.000300030003001,6.850685068506852,83.75837583758376
1.263265306122449,2.9902990299029897,7.050705070507053,83.58835883588358
1.3020408163265307,2.9602960296029597,7.040704070407042,83.64836483648365
1.3408163265306123,2.9402940294029403,7.15071507150715,83.6083608360836
1.379591836734694,2.9002900290029006,7.140714071407141,83.57835783578358
1.4183673469387756,2.9002900290029006,7.1007100710071,83.6083608360836
1.4571428571428573,2.8502850285028503,7.260726072607262,83.4983498349835
1.495918367346939,2.830283028302831,7.370737073707373,83.46834683468347
1.5346938775510206,2.8102810281028106,7.360736073607361,83.54835483548355
1.573469387755102,2.8002800280028,7.370737073707371,83.5083508350835
1.6122448979591837,2.77027702770277,7.360736073607363,83.51835183518352
1.6510204081632653,2.740274027402741,7.390739073907392,83.51835183518352
1.689795918367347,2.7302730273027294,7.460746074607462,83.52835283528353
1.7285714285714286,2.700270027002701,7.560756075607561,83.47834783478348
1.7673469387755103,2.6902690269026897,7.510751075107512,83.47834783478348
1.806122448979592,2.6702670267026702,7.610761076107613,83.44834483448345
1.8448979591836736,2.6602660266026614,7.530753075307532,83.56835683568357
1.8836734693877553,2.65026502650265,7.6807680768076825,83.37833783378338
1.922448979591837,2.6302630263026314,7.700770077007702,83.3983398339834
1.9612244897959186,2.620262026202621,7.69076907690769,83.38833883388338
2.0,2.560256025602561,7.790779077907791,83.35833583358335
