epsilon,Tiempo de despolarización,Tiempo de repolarización,Tiempo de hiperpolarización
0.01,0.0,100.0,0.0
0.013877551020408163,0.0,100.0,0.0
0.017755102040816328,0.0,100.0,0.0
0.021632653061224492,0.0,100.0,0.0
0.025510204081632654,0.0,100.0,0.0
0.029387755102040815,0.7400740074007413,0.5000500050004995,84.59845984598459
0.03326530612244898,1.9101910191019105,1.1901190119011904,83.81838183818383
0.037142857142857144,2.790279027902791,1.4101410141014092,83.57835783578358
0.041020408163265305,3.220322032203219,1.5301530153015328,83.7083708370837
0.04489795918367347,3.8603860386038598,1.5901590159015893,83.55835583558355
0.048775510204081635,3.7403740374037397,2.04020402040204,83.67836783678368
0.052653061224489796,3.6303630363036294,2.3302330233023323,83.87838783878388
0.056530612244897964,3.510351035103511,2.860286028602859,83.7983798379838
0.060408163265306125,3.400340034003401,3.160316031603161,83.88838883888388
0.06428571428571428,3.3203320332033215,3.520352035203519,83.84838483848385
0.06816326530612245,3.2403240324032403,3.700370037003701,83.95839583958396
0.07204081632653062,3.2003200320032015,3.940394039403941,83.97839783978398
0.07591836734693877,3.1103110311031106,4.130413041304131,84.04840484048405
0.07979591836734694,3.030303030303031,4.2904290429042895,84.11841184118411
0.08367346938775509,2.9702970297029694,4.400440044004402,84.20842084208421
0.08755102040816326,2.9302930293029306,4.610461046104611,84.22842284228423
0.09142857142857143,2.860286028602861,4.8304830483048296,84.16841684168416
0.09530612244897958,2.8202820282028203,4.890489048904891,84.25842584258426
0.09918367346938775,2.760276027602761,4.93049304930493,84.36843684368436
0.10306122448979592,2.730273027302731,5.01050105010501,84.40844084408441
0.10693877551020407,2.680268026802681,5.2205220522052205,84.32843284328433
0.11081632653061224,2.640264026402641,5.320532053205321,84.33843384338434
0.11469387755102041,2.6002600260025996,5.250525052505251,84.54845484548454
0.11857142857142856,2.560256025602561,5.380538053805381,84.51845184518452
0.12244897959183673,2.5202520252025202,5.560556055605561,84.42844284428443
0.1263265306122449,2.490249024902491,5.4605460546054605,84.61846184618462
0.13020408163265307,2.470247024702471,5.5205520552055205,84.67846784678468
0.13408163265306122,2.4502450245024496,5.690569056905693,84.57845784578458
0.1379591836734694,2.4002400240024,5.680568056805681,84.67846784678468
0.14183673469387756,2.3602360236023614,5.61056105610561,84.82848284828484
0.1457142857142857,2.35023502350235,5.680568056805681,84.82848284828484
0.1495918367346939,2.32023202320232,5.8205820582058205,84.75847584758476
0.15346938775510205,2.310231023102311,5.8205820582058205,84.7984798479848
0.1573469387755102,2.3002300230022996,5.840584058405842,84.90849084908491
0.16122448979591839,2.280228022802281,6.0006000600060005,84.7984798479848
0.16510204081632654,2.250225022502251,5.9405940594059405,84.90849084908491
0.1689795918367347,2.2102210221022105,5.800580058005801,85.04850485048505
0.17285714285714288,2.19021902190219,5.95059505950595,84.93849384938494
0.17673469387755103,2.190219021902191,5.930593059305931,85.04850485048505
0.18061224489795918,2.1602160216021593,5.950595059505952,85.03850385038504
0.18448979591836737,2.14021402140214,5.910591059105911,85.14851485148515
0.18836734693877552,2.13021302130213,5.8205820582058205,85.25852585258525
0.19224489795918367,2.100210021002101,5.7605760576057605,85.3885388538854
0.19612244897959186,2.080208020802081,5.690569056905691,85.5085508550855
0.2,2.070207020702071,5.61056105610561,85.6085608560856
