c1,Tiempo de despolarización,Tiempo de repolarización,Tiempo de hiperpolarización
0.1,6.630663066306631,9.81098109810981,8.740874087408741
0.13877551020408163,6.690669066906691,9.940994099409941,8.450845084508451
0.17755102040816328,6.480648064806481,10.27102710271027,8.150815081508153
0.2163265306122449,6.570657065706571,10.381038103810383,7.8607860786078625
0.25510204081632654,6.350635063506351,10.52105210521052,7.540754075407541
0.29387755102040813,6.330633063306331,10.831083108310832,7.250725072507251
0.3326530612244898,6.400640064006401,10.651065106510652,6.890689068906891
0.37142857142857144,6.370637063706371,10.75107510751075,6.560656065606562
0.4102040816326531,6.190619061906191,11.061106110611064,6.270627062706268
0.44897959183673475,6.260626062606261,11.091109110911091,5.940594059405942
0.4877551020408163,6.300630063006301,11.161116111611163,5.620562056205621
0.5265306122448979,6.200620062006201,11.291129112911293,5.290529052905288
0.5653061224489796,6.0306030603060305,11.531153115311533,4.980498049804979
0.6040816326530613,6.200620062006201,11.34113411341134,4.600460046004603
0.6428571428571428,6.0906090609060906,11.531153115311533,4.2904290429042895
0.6816326530612244,6.150615061506151,11.59115911591159,3.9803980398039798
0.7204081632653061,5.980598059805981,11.821182118211823,3.6503650365036506
0.7591836734693878,5.840584058405841,11.961196119611962,3.3003300330032985
0.7979591836734694,6.200620062006201,11.721172117211722,2.9702970297029694
0.836734693877551,6.0306030603060305,11.861186118611862,2.5702570257025705
0.8755102040816326,6.0306030603060305,11.941194119411943,2.210221022102207
0.9142857142857143,6.080608060806081,12.04120412041204,1.8901890189018928
0.9530612244897959,6.0006000600060005,12.241224122412241,1.500150015001502
0.9918367346938776,5.890589058905891,12.5012501250125,1.0501050105010492
1.0306122448979593,5.7905790579057905,12.871287128712872,0.44004400440043767
1.0693877551020408,6.100610061006101,93.89938993899389,0.0
1.1081632653061226,6.070607060706071,93.92939293929393,0.0
1.146938775510204,5.980598059805981,94.01940194019402,0.0
1.1857142857142857,6.0606060606060606,93.93939393939394,0.0
1.2244897959183674,5.9705970597059705,94.02940294029403,0.0
1.263265306122449,6.050605060506051,93.94939493949394,0.0
1.3020408163265307,6.020602060206021,93.97939793979398,0.0
1.3408163265306123,6.040604060406041,93.95939593959396,0.0
1.379591836734694,5.920592059205921,94.07940794079408,0.0
1.4183673469387756,5.7905790579057905,94.20942094209421,0.0
1.4571428571428573,5.8805880588058805,94.11941194119412,0.0
1.495918367346939,5.9705970597059705,94.02940294029403,0.0
1.5346938775510206,5.900590059005901,94.0994099409941,0.0
1.573469387755102,5.980598059805981,94.01940194019402,0.0
1.6122448979591837,5.890589058905891,94.10941094109411,0.0
1.6510204081632653,5.890589058905891,94.10941094109411,0.0
1.689795918367347,5.960596059605961,94.03940394039404,0.0
1.7285714285714286,5.7605760576057605,94.23942394239424,0.0
1.7673469387755103,5.860586058605861,94.13941394139414,0.0
1.806122448979592,5.890589058905891,94.10941094109411,0.0
1.8448979591836736,5.750575057505751,94.24942494249424,0.0
1.8836734693877553,5.7305730573057305,94.26942694269427,0.0
1.922448979591837,5.710571057105711,94.28942894289429,0.0
1.9612244897959186,5.7005700570057005,94.2994299429943,0.0
2.0,5.710571057105711,94.28942894289429,0.0
