a,Tiempo de despolarización,Tiempo de repolarización,Tiempo de hiperpolarización
-1.0,1.890189018901891,10.131013101310131,19.471947194719476
-0.9591836734693877,1.9401940194019414,9.4009400940094,19.081908190819085
-0.9183673469387755,1.9901990199019917,8.940894089408939,18.74187418741874
-0.8775510204081632,2.04020402040204,8.590859085908592,18.461846184618466
-0.8367346938775511,2.080208020802079,8.370837083708372,18.23182318231823
-0.7959183673469388,2.11021102110211,8.23082308230823,18.071807180718075
-0.7551020408163265,2.1502150215021505,8.1008100810081,17.931793179317932
-0.7142857142857143,2.2102210221022096,7.99079907990799,17.851785178517854
-0.6734693877551021,2.2402240224022405,7.860786078607861,17.76177617761776
-0.6326530612244898,2.2702270227022705,7.8007800780078025,17.76177617761776
-0.5918367346938775,2.3002300230023005,7.740774077407741,17.771777177717773
-0.5510204081632654,2.34023402340234,7.710771077107712,17.85178517851785
-0.5102040816326531,2.3902390239023896,7.680768076807681,17.961796179617966
-0.4693877551020409,2.43024302430243,7.560756075607561,18.071807180718075
-0.4285714285714286,2.4802480248024814,7.470747074707472,18.261826182618265
-0.3877551020408164,2.53025302530253,7.540754075407541,18.55185518551855
-0.34693877551020413,2.5802580258025802,7.420742074207423,18.86188618861886
-0.30612244897959184,2.62026202620262,7.370737073707371,19.241924192419244
-0.26530612244897966,2.680268026802681,7.730773077307729,19.841984198419848
-0.22448979591836737,2.740274027402741,7.2407240724072395,20.322032203220328
-0.1836734693877552,2.7802780278027805,7.190719071907189,21.072107210721075
-0.1428571428571429,2.8402840284028406,7.1707170717071715,22.082208220822082
-0.10204081632653073,2.8802880288028803,7.11071107110711,23.582358235823584
-0.061224489795918435,2.9602960296029615,6.960696069606961,83.5983598359836
-0.020408163265306145,3.000300030003001,6.950695069506951,83.5983598359836
0.020408163265306145,3.07030703070307,6.860686068606862,83.64836483648365
0.06122448979591821,3.13031303130313,6.8006800680068,83.65836583658366
0.1020408163265305,3.180318031803181,6.67066706670667,83.6983698369837
0.1428571428571428,3.240324032403241,6.580658065806581,83.73837383738373
0.18367346938775508,3.330333033303331,6.600660066006601,83.71837183718372
0.22448979591836715,3.400340034003401,6.460646064606459,83.72837283728373
0.26530612244897944,3.4703470347034706,6.360636063606361,83.74837483748375
0.30612244897959173,3.550355035503551,6.19061906190619,83.86838683868388
0.346938775510204,3.6303630363036303,6.03060306030603,83.96839683968398
0.3877551020408163,3.7403740374037397,6.1406140614061435,83.82838283828383
0.4285714285714284,3.82038203820382,5.970597059705973,83.82838283828383
0.46938775510204067,3.910391039103912,5.850585058505851,83.87838783878388
0.510204081632653,4.02040204020402,5.830583058305832,83.8083808380838
0.5510204081632653,4.15041504150415,5.660566056605662,83.9083908390839
0.5918367346938773,4.270427042704271,5.470547054705472,83.94839483948394
0.6326530612244896,4.380438043804381,5.280528052805279,83.96839683968398
0.6734693877551019,4.520452045204522,5.18051805180518,83.93839383938393
0.7142857142857142,4.67046704670467,5.000500050005002,83.95839583958396
0.7551020408163265,4.860486048604861,5.020502050205019,83.7983798379838
0.7959183673469385,5.040504050405041,4.710471047104711,83.92839283928393
0.8367346938775508,5.1905190519051905,4.480448044804481,83.88838883888388
0.8775510204081631,5.420542054205422,4.240424042404241,83.92839283928393
0.9183673469387754,5.5805580558055805,4.050405040504051,83.9083908390839
0.9591836734693877,5.860586058605861,3.950395039503949,83.77837783778378
1.0,6.1806180618061815,3.630363036303631,83.75837583758376
