a,Tiempo de despolarización,Tiempo de repolarización,Tiempo de hiperpolarización
-1.0,2.4502450245024496,10.541054105410542,19.141914191419144
-0.9591836734693877,2.44024402440244,10.531053105310532,18.72187218721872
-0.9183673469387755,2.4802480248024796,10.381038103810383,18.35183518351835
-0.8775510204081632,2.5102510251025096,10.251025102510253,18.001800180017998
-0.8367346938775511,2.53025302530253,10.12101210121012,17.691769176917692
-0.7959183673469388,2.56025602560256,10.09100910091009,17.461746174617463
-0.7551020408163265,2.59025902590259,9.960996099609961,17.231723172317235
-0.7142857142857143,2.62026202620262,9.93099309930993,17.051705170517057
-0.6734693877551021,2.6002600260026005,9.900990099009903,16.89168916891689
-0.6326530612244898,2.6702670267026702,9.79097909790979,16.77167716771677
-0.5918367346938775,2.6902690269026897,9.730973097309732,16.68166816681668
-0.5510204081632654,2.7302730273027302,9.51095109510951,16.581658165816584
-0.5102040816326531,2.74027402740274,9.540954095409543,16.58165816581658
-0.4693877551020409,2.7802780278027805,9.480948094809483,16.581658165816577
-0.4285714285714286,2.8102810281028106,9.38093809380938,16.601660166016607
-0.3877551020408164,2.8502850285028503,9.310931093109312,16.671667166716674
-0.34693877551020413,2.8702870287028706,9.650965096509651,16.87168716871687
-0.30612244897959184,2.9102910291029103,9.270927092709272,16.92169216921692
-0.26530612244897966,2.9302930293029306,9.19091909190919,17.071707170717072
-0.22448979591836737,2.9702970297029703,9.070907090709072,17.24172417241724
-0.1836734693877552,3.010301030103011,8.980898089808981,17.461746174617463
-0.1428571428571429,3.04030403040304,8.89088908890889,17.711771177117715
-0.10204081632653073,3.070307030703071,8.880888088808879,18.041804180418048
-0.061224489795918435,3.1103110311031097,8.82088208820882,18.381838183818385
-0.020408163265306145,3.16031603160316,8.740874087408743,18.801880188018803
0.020408163265306145,3.190319031903191,8.660866086608662,19.231923192319233
0.06122448979591821,3.250325032503251,8.54085408540854,19.74197419741974
0.1020408163265305,3.2703270327032703,8.54085408540854,20.322032203220324
0.1428571428571428,3.3203320332033206,8.430843084308432,20.962096209620963
0.18367346938775508,3.370337033703371,8.35083508350835,21.682168216821687
0.22448979591836715,3.4103410341034097,8.3008300830083,22.522252225222523
0.26530612244897944,3.46034603460346,8.190819081908192,23.472347234723475
0.30612244897959173,3.5103510351035103,8.01080108010801,24.542454245424544
0.346938775510204,3.5603560356035606,8.08080808080808,25.8925892589259
0.3877551020408163,3.6203620362036206,8.000800080008,27.462746274627463
0.4285714285714284,3.670367036703671,7.770777077707772,29.302930293029306
0.46938775510204067,3.730373037303731,7.710771077107712,31.76317631763176
0.510204081632653,3.7803780378037795,7.740774077407741,35.18351835183519
0.5510204081632653,3.850385038503851,7.670767076707669,40.434043404340436
0.5918367346938773,3.94039403940394,7.58075807580758,52.015201520152026
0.6326530612244896,4.01040104010401,7.46074607460746,72.74727472747276
0.6734693877551019,4.06040604060406,7.310731073107313,63.91639163916392
0.7142857142857142,4.12041204120412,7.28072807280728,73.4973497349735
0.7551020408163265,4.2004200420041995,7.2307230723072315,77.52775277527753
0.7959183673469385,4.280428042804281,7.1007100710071,79.70797079707971
0.8367346938775508,4.36043604360436,6.880688068806881,81.66816681668166
0.8775510204081631,4.43044304430443,7.190719071907191,83.38833883388338
0.9183673469387754,4.520452045204521,6.800680068006802,83.68836883688368
0.9591836734693877,4.61046104610461,6.74067406740674,83.65836583658366
1.0,4.700470047004701,6.790679067906792,83.51835183518352
