c2,Tiempo de despolarización,Tiempo de repolarización,Tiempo de hiperpolarización
0.1,8.750875087508751,91.24912491249125,0.0
0.13877551020408163,8.390839083908391,91.60916091609161,0.0
0.17755102040816328,8.240824082408242,91.75917591759176,0.0
0.2163265306122449,7.770777077707772,92.22922292229222,0.0
0.25510204081632654,7.600760076007601,92.3992399239924,0.0
0.29387755102040813,7.320732073207321,92.67926792679268,0.0
0.3326530612244898,7.030703070307031,92.96929692969297,0.0
0.37142857142857144,6.870687068706871,93.12931293129313,0.0
0.4102040816326531,6.820682068206821,93.17931793179318,0.0
0.44897959183673475,6.520652065206521,93.47934793479348,0.0
0.4877551020408163,6.520652065206521,93.47934793479348,0.0
0.5265306122448979,6.430643064306431,93.56935693569356,0.0
0.5653061224489796,6.190619061906191,93.80938093809381,0.0
0.6040816326530613,6.300630063006301,93.6993699369937,0.0
0.6428571428571428,6.140614061406141,93.85938593859386,0.0
0.6816326530612244,6.140614061406141,93.85938593859386,0.0
0.7204081632653061,6.180618061806181,93.81938193819381,0.0
0.7591836734693878,6.160616061606161,93.83938393839384,0.0
0.7979591836734694,6.110611061106111,93.88938893889389,0.0
0.836734693877551,6.110611061106111,93.88938893889389,0.0
0.8755102040816326,6.160616061606161,93.83938393839384,0.0
0.9142857142857143,6.0306030603060305,93.96939693969397,0.0
0.9530612244897959,6.070607060706071,93.92939293929393,0.0
0.9918367346938776,5.900590059005901,12.591259125912593,0.8200820082008207
1.0306122448979593,6.0306030603060305,12.151215121512152,1.230123012301231
1.0693877551020408,6.0906090609060906,11.871187118711873,1.5301530153015293
1.1081632653061226,6.080608060806081,11.7011701170117,1.8001800180018002
1.146938775510204,6.0606060606060606,11.581158115811581,2.0202020202020208
1.1857142857142857,6.0606060606060606,11.36113611361136,2.16021602160216
1.2244897959183674,5.950595059505951,11.301130113011304,2.3102310231023075
1.263265306122449,5.8505850585058505,11.321132113211323,2.47024702470247
1.3020408163265307,5.950595059505951,11.181118111811184,2.6102610261026093
1.3408163265306123,5.8505850585058505,11.131113111311134,2.6902690269026905
1.379591836734694,5.840584058405841,11.06110611061106,2.7602760276027603
1.4183673469387756,5.800580058005801,11.001100110011,2.83028302830283
1.4571428571428573,2.7202720272027205,13.79137913791379,2.8402840284028414
1.495918367346939,2.6802680268026804,13.871387138713873,2.9102910291029076
1.5346938775510206,2.6302630263026305,13.83138313831383,2.940294029402942
1.573469387755102,2.5802580258025802,13.811381138113811,2.95029502950295
1.6122448979591837,2.5402540254025405,13.771377137713774,2.95029502950295
1.6510204081632653,2.4902490249024902,13.721372137213724,2.9402940294029385
1.689795918367347,2.4502450245024505,13.691369136913693,2.910291029102911
1.7285714285714286,2.4202420242024205,13.601360136013604,2.9002900290028997
1.7673469387755103,2.3802380238023804,13.581358135813582,2.860286028602859
1.806122448979592,2.34023402340234,13.521352135213522,2.8102810281028088
1.8448979591836736,2.31023102310231,13.471347134713472,2.7602760276027603
1.8836734693877553,2.28022802280228,13.461346134613462,2.7002700270027002
1.922448979591837,2.2402240224022405,13.41134113411341,2.6402640264026402
1.9612244897959186,2.2102210221022105,13.401340134013402,2.550255025502551
2.0,2.1802180218021805,13.381338133813383,2.4902490249024893
