v_reposo,Tiempo de despolarización,Tiempo de repolarización,Tiempo de hiperpolarización
-1.0,2.3302330233023305,97.45974597459745,0.0
-0.9591836734693877,5.480548054805481,94.31943194319432,0.0
-0.9183673469387755,5.320532053205321,94.48944894489449,0.0
-0.8775510204081632,5.630563056305631,94.18941894189419,0.0
-0.8367346938775511,5.600560056005601,94.22942294229424,0.0
-0.7959183673469388,5.710571057105711,94.12941294129413,0.0
-0.7551020408163265,5.800580058005801,94.04940494049404,0.0
-0.7142857142857143,5.520552055205521,94.34943494349434,0.0
-0.6734693877551021,5.720572057205721,94.16941694169417,0.0
-0.6326530612244898,5.780578057805781,94.12941294129413,0.0
-0.5918367346938775,5.970597059705971,12.861286128612862,0.16001600160015883
-0.5510204081632654,6.060606060606061,12.55125512551255,0.7200720072007201
-0.5102040816326531,5.800580058005801,12.63126312631263,0.8300830083008321
-0.4693877551020409,6.050605060506051,12.251225122512253,0.990099009900991
-0.4285714285714286,6.050605060506051,12.19121912191219,1.2001200120012
-0.3877551020408164,6.200620062006201,11.95119511951195,1.3001300130013007
-0.34693877551020413,6.190619061906191,11.941194119411943,1.4901490149014904
-0.30612244897959184,6.270627062706271,11.771177117711773,1.5401540154015372
-0.26530612244897966,6.310631063106311,11.671167116711672,1.600160016001599
-0.22448979591836737,6.450645064506451,11.521152115211525,1.6601660166016572
-0.1836734693877552,6.600660066006601,11.441144114411443,1.720172017201719
-0.1428571428571429,6.820682068206821,11.141114111411142,1.6301630163016299
-0.10204081632653073,7.230723072307231,10.831083108310832,1.5301530153015293
-0.061224489795918435,7.750775077507751,10.471047104710472,1.3901390139013898
-0.020408163265306145,8.120812081208122,10.181018101810182,1.2201220122012195
0.020408163265306145,8.4008400840084,9.940994099409941,1.1001100110010995
0.06122448979591821,8.64086408640864,9.760976097609763,1.1001100110010995
0.1020408163265305,8.76087608760876,9.530953095309531,1.110111011101111
0.1428571428571428,9.050905090509051,9.290929092909291,1.110111011101111
0.18367346938775508,9.19091909190919,9.07090709070907,1.1701170117011728
0.22448979591836715,9.500950095009502,8.82088208820882,1.1501150115011498
0.26530612244897944,9.680968096809682,8.530853085308532,1.1501150115011498
0.30612244897959173,9.930993099309932,8.300830083008302,1.2501250125012504
0.346938775510204,10.261026102610261,8.020802080208023,1.2201220122012195
0.3877551020408163,10.561056105610561,7.680768076807681,1.1901190119011922
0.4285714285714284,10.891089108910892,7.4007400740074,1.2101210121012116
0.46938775510204067,11.261126112611262,7.0007000700069995,1.0701070107010722
0.510204081632653,7.890789078907892,6.69066906690669,1.0001000100010025
0.5510204081632653,7.710771077107712,6.340634063406341,0.9600960096009601
0.5918367346938773,7.700770077007701,6.0006000600060005,0.4400440044004412
0.6326530612244896,8.11081108110811,86.82868286828683,0.0
0.6734693877551019,8.660866086608662,86.24862486248625,0.0
0.7142857142857142,9.2009200920092,85.65856585658565,0.0
0.7551020408163265,9.76097609760976,85.05850585058506,0.0
0.7959183673469385,9.910991099109912,85.04850485048505,0.0
0.8367346938775508,9.660966096609663,85.02850285028502,0.0
0.8775510204081631,0.0,1.4301430143014302,3.7203720372037203
0.9183673469387754,0.0,1.4001400140014002,3.8003800380038006
0.9591836734693877,0.0,1.3701370137013702,4.17041704170417
1.0,0.0,1.3401340134013402,4.03040304030403
