b,Tiempo de despolarización,Tiempo de repolarización,Tiempo de hiperpolarización
0.1,1.0001000100010002,98.999899989999,0.0
0.1285714285714286,1.2501250125012502,98.74987498749876,0.0
0.15714285714285714,1.3901390139013903,98.60986098609861,0.0
0.18571428571428572,1.5201520152015202,98.47984798479848,0.0
0.2142857142857143,1.6501650165016502,98.34983498349835,0.0
0.24285714285714285,1.7601760176017602,98.23982398239824,0.0
0.27142857142857146,1.8801880188018802,98.11981198119813,0.0
0.3,1.9501950195019504,98.04980498049805,0.0
0.32857142857142857,2.0602060206020605,97.93979397939793,0.0
0.3571428571428571,2.1702170217021703,97.82978297829783,0.0
0.3857142857142857,5.680568056805681,94.31943194319432,0.0
0.41428571428571426,5.6705670567056705,94.32943294329434,0.0
0.44285714285714284,5.800580058005801,94.1994199419942,0.0
0.4714285714285714,5.7305730573057305,13.231323132313232,0.870087008700871
0.5,5.680568056805681,13.04130413041304,1.0601060106010607
0.5285714285714286,5.870587058705871,12.73127312731273,1.2901290129012928
0.5571428571428572,5.6405640564056405,12.831283128312833,1.4001400140013978
0.5857142857142857,5.780578057805781,12.641264126412644,1.450145014501448
0.6142857142857142,5.9105910591059105,12.45124512451245,1.4301430143014322
0.6428571428571428,5.8505850585058505,12.511251125112512,1.470147014701471
0.6714285714285714,5.8505850585058505,12.481248124812485,1.4001400140013978
0.7,6.0606060606060606,12.271227122712274,1.2801280128012777
0.7285714285714285,6.0906090609060906,12.261226122612264,1.210121012101208
0.7571428571428571,5.8205820582058205,12.531253125312533,1.1301130113011304
0.7857142857142857,5.7905790579057905,12.59125912591259,1.0001000100010025
0.8142857142857143,5.950595059505951,12.521252125212524,0.8400840084008401
0.8428571428571429,6.100610061006101,12.461246124612462,0.6100610061006115
0.8714285714285713,6.050605060506051,12.681268126812682,0.13001300130012794
0.8999999999999999,6.0606060606060606,93.93939393939394,0.0
0.9285714285714285,6.140614061406141,93.85938593859386,0.0
0.9571428571428571,5.900590059005901,94.0994099409941,0.0
0.9857142857142857,6.170617061706171,93.82938293829383,0.0
1.0142857142857142,5.960596059605961,94.03940394039404,0.0
1.042857142857143,6.150615061506151,93.84938493849386,0.0
1.0714285714285714,6.220622062206221,93.77937793779378,0.0
1.1,6.170617061706171,93.82938293829383,0.0
1.1285714285714286,6.190619061906191,93.80938093809381,0.0
1.1571428571428573,6.0006000600060005,93.99939993999399,0.0
1.1857142857142857,6.0606060606060606,93.93939393939394,0.0
1.2142857142857144,6.0606060606060606,93.93939393939394,0.0
1.2428571428571429,6.230623062306231,93.76937693769376,0.0
1.2714285714285716,6.300630063006301,93.6993699369937,0.0
1.3,6.250625062506251,93.74937493749376,0.0
1.3285714285714285,6.160616061606161,93.83938393839384,0.0
1.3571428571428572,6.140614061406141,93.85938593859386,0.0
1.3857142857142857,6.200620062006201,93.7993799379938,0.0
1.4142857142857144,6.340634063406341,93.65936593659366,0.0
1.4428571428571428,6.330633063306331,93.66936693669366,0.0
1.4714285714285715,6.320632063206321,93.67936793679368,0.0
1.5,6.350635063506351,93.64936493649365,0.0
