epsilon,Tiempo de despolarización,Tiempo de repolarización,Tiempo de hiperpolarización
0.01,6.440644064406441,93.55935593559356,0.0
0.013877551020408163,6.410641064106411,93.58935893589359,0.0
0.017755102040816328,6.390639063906391,93.60936093609361,0.0
0.021632653061224492,6.250625062506251,93.74937493749376,0.0
0.025510204081632654,6.070607060706071,93.92939293929393,0.0
0.029387755102040815,6.100610061006101,93.89938993899389,0.0
0.03326530612244898,6.150615061506151,93.84938493849386,0.0
0.037142857142857144,6.150615061506151,93.84938493849386,0.0
0.041020408163265305,6.160616061606161,93.83938393839384,0.0
0.04489795918367347,6.160616061606161,93.83938393839384,0.0
0.048775510204081635,6.0606060606060606,93.93939393939394,0.0
0.052653061224489796,5.800580058005801,94.1994199419942,0.0
0.056530612244897964,6.040604060406041,93.95939593959396,0.0
0.060408163265306125,5.8505850585058505,94.14941494149414,0.0
0.06428571428571428,5.900590059005901,94.0994099409941,0.0
0.06816326530612245,5.950595059505951,94.04940494049404,0.0
0.07204081632653062,6.0006000600060005,93.99939993999399,0.0
0.07591836734693877,5.8505850585058505,13.071307130713073,0.31003100310030973
0.07979591836734694,5.870587058705871,12.581258125812584,0.9300930093009292
0.08367346938775509,5.890589058905891,12.271227122712272,1.2501250125012504
0.08755102040816326,5.9705970597059705,12.011201120112013,1.4601460146014595
0.09142857142857143,6.080608060806081,11.671167116711672,1.570157015701568
0.09530612244897958,6.010601060106011,11.641164116411641,1.6801680168016802
0.09918367346938775,5.980598059805981,11.571157115711571,1.7601760176017613
0.10306122448979592,6.0306030603060305,11.401140114011401,1.7701770177017693
0.10693877551020407,6.070607060706071,11.251125112511254,1.7701770177017693
0.11081632653061224,6.070607060706071,11.091109110911091,1.7501750175017499
0.11469387755102041,6.010601060106011,11.25112511251125,1.740174017401742
0.11857142857142856,6.0006000600060005,11.251125112511254,1.690169016901688
0.12244897959183673,6.0306030603060305,10.99109910991099,1.620162016201622
0.1263265306122449,6.010601060106011,10.98109810981098,1.5501550155015522
0.13020408163265307,6.0006000600060005,10.911091109110913,1.4701470147014675
0.13408163265306122,6.0006000600060005,10.881088108810882,1.3701370137013704
0.1379591836734694,6.040604060406041,10.78107810781078,1.2701270127012734
0.14183673469387756,6.080608060806081,10.75107510751075,1.1301130113011304
0.1457142857142857,6.040604060406041,10.721072107210722,1.0101010101010104
0.1495918367346939,6.160616061606161,10.601060106010602,0.8600860086008595
0.15346938775510205,6.180618061806181,10.601060106010602,0.6600660066006618
0.1573469387755102,6.040604060406041,10.821082108210822,0.33003300330032914
0.16122448979591839,6.050605060506051,93.94939493949394,0.0
0.16510204081632654,6.070607060706071,93.92939293929393,0.0
0.1689795918367347,6.080608060806081,93.91939193919391,0.0
0.17285714285714288,6.100610061006101,93.89938993899389,0.0
0.17673469387755103,6.120612061206121,93.87938793879388,0.0
0.18061224489795918,6.130613061306131,93.86938693869386,0.0
0.18448979591836737,6.170617061706171,93.82938293829383,0.0
0.18836734693877552,6.230623062306231,93.76937693769376,0.0
0.19224489795918367,6.290629062906291,93.70937093709371,0.0
0.19612244897959186,6.240624062406241,93.75937593759376,0.0
0.2,6.300630063006301,93.6993699369937,0.0
