I_max,Tiempo de despolarización,Tiempo de repolarización,Tiempo de hiperpolarización
0.0,3.5503550355035505,96.44964496449644,0.0
0.02040816326530612,3.5503550355035505,96.44964496449644,0.0
0.04081632653061224,3.5503550355035505,96.44964496449644,0.0
0.061224489795918366,3.5503550355035505,96.44964496449644,0.0
0.08163265306122448,3.5503550355035505,96.44964496449644,0.0
0.1020408163265306,3.5503550355035505,96.44964496449644,0.0
0.12244897959183673,3.5503550355035505,96.44964496449644,0.0
0.14285714285714285,3.5503550355035505,96.44964496449644,0.0
0.16326530612244897,3.5503550355035505,96.44964496449644,0.0
0.18367346938775508,3.5503550355035505,96.44964496449644,0.0
0.2040816326530612,3.5503550355035505,96.44964496449644,0.0
0.22448979591836732,3.5503550355035505,96.44964496449644,0.0
0.24489795918367346,3.5503550355035505,96.44964496449644,0.0
0.26530612244897955,5.8205820582058205,94.17941794179418,0.0
0.2857142857142857,5.840584058405841,94.15941594159416,0.0
0.3061224489795918,5.860586058605861,94.13941394139414,0.0
0.32653061224489793,5.8805880588058805,94.11941194119412,0.0
0.3469387755102041,5.890589058905891,94.10941094109411,0.0
0.36734693877551017,5.870587058705871,94.12941294129413,0.0
0.3877551020408163,5.870587058705871,94.12941294129413,0.0
0.4081632653061224,5.870587058705871,94.12941294129413,0.0
0.42857142857142855,5.8805880588058805,94.11941194119412,0.0
0.44897959183673464,5.860586058605861,94.13941394139414,0.0
0.4693877551020408,5.860586058605861,12.721272127212721,0.5500550055005498
0.4897959183673469,5.870587058705871,12.61126112611261,0.8600860086008595
0.5102040816326531,5.870587058705871,12.481248124812483,0.9600960096009601
0.5306122448979591,5.870587058705871,12.471247124712471,1.2101210121012116
0.5510204081632653,5.860586058605861,12.371237123712373,1.2701270127012698
0.5714285714285714,5.860586058605861,12.321232123212322,1.4001400140013978
0.5918367346938775,5.860586058605861,12.391239123912392,1.6401640164016413
0.6122448979591836,5.860586058605861,12.341234123412342,1.7301730173017305
0.6326530612244897,5.860586058605861,12.28122812281228,1.7901790179017922
0.6530612244897959,6.130613061306131,11.99119911991199,1.8401840184018425
0.673469387755102,6.120612061206121,11.961196119611962,1.9301930193019317
0.6938775510204082,6.120612061206121,11.921192119211923,2.0102010201020093
0.7142857142857142,6.120612061206121,11.921192119211923,2.11021102110211
0.7346938775510203,6.120612061206121,11.911191119111912,2.200220022002199
0.7551020408163265,6.110611061106111,11.881188118811883,2.2502250225022493
0.7755102040816326,6.140614061406141,11.861186118611862,2.35023502350235
0.7959183673469387,6.130613061306131,11.82118211821182,2.3902390239023923
0.8163265306122448,6.130613061306131,11.87118711871187,2.5102510251025123
0.836734693877551,6.120612061206121,11.851185118511854,2.560256025602559
0.8571428571428571,6.110611061106111,11.761176117611763,2.560256025602559
0.8775510204081632,6.100610061006101,11.8011801180118,2.660266026602663
0.8979591836734693,6.0906090609060906,11.791179117911792,2.71027102710271
0.9183673469387754,6.0906090609060906,11.801180118011803,2.7802780278027797
0.9387755102040816,6.050605060506051,11.811181118111811,2.820282028202822
0.9591836734693877,6.040604060406041,11.86118611861186,2.9302930293029306
0.9795918367346939,6.0306030603060305,11.8011801180118,2.9202920292029226
1.0,6.120612061206121,11.741174117411742,3.0103010301030118
